"","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"441","alentavasti",1,11,"Finnish",0.000691085003455425,3,8
"442","kaikkialla",1,10,"Finnish",0.000691085003455425,10,8
"443","ttä",1,3,"Finnish",0.000691085003455425,5,8
"444","hänet",1,5,"Finnish",0.000691085003455425,4,8
"445","henkilönä",1,9,"Finnish",0.000691085003455425,15,8
"446","tunnustetaan",1,12,"Finnish",0.000691085003455425,9,8
"447","tasavertaisia",1,13,"Finnish",0.000691085003455425,16,8
"448","erotuksetta",1,11,"Finnish",0.000691085003455425,6,8
"449","yhtäläiseen",1,11,"Finnish",0.000691085003455425,11,8
"450","tasavertaiseen",1,14,"Finnish",0.000691085003455425,6,8
"451","tätä",1,4,"Finnish",0.000691085003455425,3,8
"452","julistusta",1,10,"Finnish",0.000691085003455425,6,8
"453","loukkaavaa",1,10,"Finnish",0.000691085003455425,2,8
"454","tähtäävää",1,9,"Finnish",0.000691085003455425,8,8
"455","yllytystä",1,9,"Finnish",0.000691085003455425,8,8
"456","tehokkaaseen",1,12,"Finnish",0.000691085003455425,8,8
"457","hyvitykseen",1,11,"Finnish",0.000691085003455425,6,8
"458","asian",1,5,"Finnish",0.000691085003455425,9,8
"459","omaisessa",1,9,"Finnish",0.000691085003455425,13,8
"460","kansallisessa",1,13,"Finnish",0.000691085003455425,6,8
"461","häneen",1,6,"Finnish",0.000691085003455425,15,8
"462","kohdistuneista",1,14,"Finnish",0.000691085003455425,10,8
"463","jot",1,3,"Finnish",0.000691085003455425,18,8
"464","ka",1,2,"Finnish",0.000691085003455425,5,8
"465","loukkaavat",1,10,"Finnish",0.000691085003455425,4,8
"466","valtiosäännöllä",1,15,"Finnish",0.000691085003455425,5,8
"467","turvattuja",1,10,"Finnish",0.000691085003455425,8,8
"468","perusoikeuksi",1,13,"Finnish",0.000691085003455425,4,8
"469","pidättää",1,8,"Finnish",0.000691085003455425,12,8
"470","vangita",1,7,"Finnish",0.000691085003455425,14,8
"471","i",1,1,"Finnish",0.000691085003455425,8,8
"472","ajaa",1,4,"Finnish",0.000691085003455425,8,8
"473","maanpakoon",1,10,"Finnish",0.000691085003455425,7,8
"474","oikeudenmukaisesti",1,18,"Finnish",0.000691085003455425,9,8
"475","kuullaan",1,8,"Finnish",0.000691085003455425,7,8
"476","riippumattomassa",1,16,"Finnish",0.000691085003455425,4,8
"477","puolueet",1,8,"Finnish",0.000691085003455425,15,8
"478","tomassa",1,7,"Finnish",0.000691085003455425,10,8
"479","velvollisuuksiaan",1,17,"Finnish",0.000691085003455425,5,8
"480","määrättäessä",1,12,"Finnish",0.000691085003455425,7,8
"481","nostettua",1,9,"Finnish",0.000691085003455425,8,9
"482","rikossyytettä",1,13,"Finnish",0.000691085003455425,9,9
"483","selvitettäessä",1,14,"Finnish",0.000691085003455425,11,9
"484","jokaisen",1,8,"Finnish",0.000691085003455425,9,9
"485","rikollisesta",1,12,"Finnish",0.000691085003455425,1,9
"486","teosta",1,6,"Finnish",0.000691085003455425,11,9
"487","syytteessä",1,10,"Finnish",0.000691085003455425,17,9
"488","henkilön",1,8,"Finnish",0.000691085003455425,3,9
"489","edellytetään",1,12,"Finnish",0.000691085003455425,7,9
"490","syytön",1,6,"Finnish",0.000691085003455425,5,9
"491","asti",1,4,"Finnish",0.000691085003455425,10,9
"492","kunnes",1,6,"Finnish",0.000691085003455425,2,9
"493","syyllisyyten",1,12,"Finnish",0.000691085003455425,11,9
"494","sä",1,2,"Finnish",0.000691085003455425,9,9
"495","laillisesti",1,11,"Finnish",0.000691085003455425,5,9
"496","todistettu",1,10,"Finnish",0.000691085003455425,5,9
"497","julkisessa",1,10,"Finnish",0.000691085003455425,5,9
"498","oikeudenkäynnissä",1,17,"Finnish",0.000691085003455425,8,9
"499","jossa",1,5,"Finnish",0.000691085003455425,8,9
"500","häne",1,4,"Finnish",0.000691085003455425,8,9
"501","lle",1,3,"Finnish",0.000691085003455425,8,9
"502","puolustustaan",1,13,"Finnish",0.000691085003455425,10,9
"503","varten",1,6,"Finnish",0.000691085003455425,8,9
"504","tarpeelliset",1,12,"Finnish",0.000691085003455425,3,9
"505","takeet",1,6,"Finnish",0.000691085003455425,7,9
"506","rangaistavaksi",1,14,"Finnish",0.000691085003455425,17,9
"507","laiminlyönneistä",1,16,"Finnish",0.000691085003455425,8,9
"508","eivät",1,5,"Finnish",0.000691085003455425,8,9
"509","kansallisen",1,11,"Finnish",0.000691085003455425,6,9
"510","oikeuden",1,8,"Finnish",0.000691085003455425,10,9
"511","mukaa",1,5,"Finnish",0.000691085003455425,15,9
"512","olleet",1,6,"Finnish",0.000691085003455425,8,9
"513","rikollisia",1,10,"Finnish",0.000691085003455425,8,9
"514","tekohetkellä",1,12,"Finnish",0.000691085003455425,10,9
"515","ankarampaan",1,11,"Finnish",0.000691085003455425,14,9
"516","rangaistukseen",1,14,"Finnish",0.000691085003455425,8,9
"517","oli",1,3,"Finnish",0.000691085003455425,14,9
"518","sovellettavissa",1,15,"Finnish",0.000691085003455425,11,9
"519","rangaistavan",1,12,"Finnish",0.000691085003455425,12,9
"520","teon",1,4,"Finnish",0.000691085003455425,8,9
"521","suo",1,3,"Finnish",0.000691085003455425,9,9
"522","ritushetkellä",1,13,"Finnish",0.000691085003455425,7,9
"523","puututtako",1,10,"Finnish",0.000691085003455425,6,9
"524","yksity",1,6,"Finnish",0.000691085003455425,12,9
"525","iselämään",1,9,"Finnish",0.000691085003455425,10,9
"526","perheeseen",1,10,"Finnish",0.000691085003455425,9,9
"527","kotiin",1,6,"Finnish",0.000691085003455425,13,9
"528","kirjeenvaihtoon",1,15,"Finnish",0.000691085003455425,5,9
"529","älköönkä",1,8,"Finnish",0.000691085003455425,10,9
"530","loukattako",1,10,"Finnish",0.000691085003455425,2,9
"531","unniaa",1,6,"Finnish",0.000691085003455425,13,9
"532","mainetta",1,8,"Finnish",0.000691085003455425,10,9
"533","puuttum",1,7,"Finnish",0.000691085003455425,10,9
"534","ista",1,4,"Finnish",0.000691085003455425,13,9
"535","loukkausta",1,10,"Finnish",0.000691085003455425,6,9
"536","liikkua",1,7,"Finnish",0.000691085003455425,6,9
"537","asuinpaikkansa",1,14,"Finnish",0.000691085003455425,7,9
"538","sisällä",1,7,"Finnish",0.000691085003455425,7,9
"539","lähteä",1,6,"Finnish",0.000691085003455425,10,9
"540","maasta",1,6,"Finnish",0.000691085003455425,5,9
"541","omasta",1,6,"Finnish",0.000691085003455425,7,9
"542","maastaan",1,8,"Finnish",0.000691085003455425,12,9
"543","palata",1,6,"Finnish",0.000691085003455425,12,10
"544","maahansa",1,8,"Finnish",0.000691085003455425,6,10
"545","vainon",1,6,"Finnish",0.000691085003455425,10,10
"546","kohteeksi",1,9,"Finnish",0.000691085003455425,12,10
"547","joutuneella",1,11,"Finnish",0.000691085003455425,10,10
"548","hakea",1,5,"Finnish",0.000691085003455425,6,10
"549","turvapaikkaa",1,12,"Finnish",0.000691085003455425,8,10
"550","maissa",1,6,"Finnish",0.000691085003455425,10,10
"551","oikeuteen",1,9,"Finnish",0.000691085003455425,13,10
"552","voida",1,5,"Finnish",0.000691085003455425,7,10
"553","vedota",1,6,"Finnish",0.000691085003455425,5,10
"554","kysymys",1,7,"Finnish",0.000691085003455425,6,10
"555","tosi",1,4,"Finnish",0.000691085003455425,9,10
"556","epäpoliittisista",1,16,"Finnish",0.000691085003455425,16,10
"557","rikoksista",1,10,"Finnish",0.000691085003455425,5,10
"558","johtuvista",1,10,"Finnish",0.000691085003455425,3,10
"559","syytteistä",1,10,"Finnish",0.000691085003455425,3,10
"560","periaatteita",1,12,"Finnish",0.000691085003455425,11,10
"561","kansalaisuuteen",1,15,"Finnish",0.000691085003455425,8,10
"562","riistää",1,7,"Finnish",0.000691085003455425,10,10
"563","kansala",1,7,"Finnish",0.000691085003455425,9,10
"564","isuutta",1,7,"Finnish",0.000691085003455425,10,10
"565","evätä",1,5,"Finnish",0.000691085003455425,8,10
"566","oikeutta",1,8,"Finnish",0.000691085003455425,10,10
"567","kansalaisuuden",1,14,"Finnish",0.000691085003455425,14,10
"568","vaihtamiseen",1,12,"Finnish",0.000691085003455425,5,10
"569","miehillä",1,8,"Finnish",0.000691085003455425,5,10
"570","naisilla",1,8,"Finnish",0.000691085003455425,9,10
"571","solmia",1,6,"Finnish",0.000691085003455425,10,10
"572","avioliitto",1,10,"Finnish",0.000691085003455425,10,10
"573","perhe",1,5,"Finnish",0.000691085003455425,1,10
"574","minkäänlaisia",1,13,"Finnish",0.000691085003455425,5,10
"575","rodusta",1,7,"Finnish",0.000691085003455425,14,10
"576","kansalaisuudesta",1,16,"Finnish",0.000691085003455425,4,10
"577","uskonnosta",1,10,"Finnish",0.000691085003455425,10,10
"578","johtuvia",1,8,"Finnish",0.000691085003455425,2,10
"579","rajoituksia",1,11,"Finnish",0.000691085003455425,9,10
"580","heillä",1,6,"Finnish",0.000691085003455425,9,10
"581","yhtäläiset",1,10,"Finnish",0.000691085003455425,7,10
"582","avioliittoon",1,12,"Finnish",0.000691085003455425,14,10
"583","aikana",1,6,"Finnish",0.000691085003455425,12,10
"584","purkamisen",1,10,"Finnish",0.000691085003455425,3,10
"585","jälkeen",1,7,"Finnish",0.000691085003455425,5,10
"586","solmiminen",1,10,"Finnish",0.000691085003455425,8,10
"587","tapahtukoon",1,11,"Finnish",0.000691085003455425,6,10
"588","tulevien",1,8,"Finnish",0.000691085003455425,9,10
"589","aviopuolisoiden",1,15,"Finnish",0.000691085003455425,6,10
"590","vapaasta",1,8,"Finnish",0.000691085003455425,6,10
"591","täydestä",1,8,"Finnish",0.000691085003455425,16,10
"592","suostumuksesta",1,14,"Finnish",0.000691085003455425,6,10
"593","Perhe",1,5,"Finnish",0.000691085003455425,15,10
"594","luonnollinen",1,12,"Finnish",0.000691085003455425,5,10
"595","perustava",1,9,"Finnish",0.000691085003455425,15,10
"596","ydinosa",1,7,"Finnish",0.000691085003455425,7,10
"597","sillä",1,5,"Finnish",0.000691085003455425,10,10
"598","omistaa",1,7,"Finnish",0.000691085003455425,19,10
"599","omaisuutta",1,10,"Finnish",0.000691085003455425,10,10
"600","riistettäkö",1,11,"Finnish",0.000691085003455425,7,10
"601","hän",1,3,"Finnish",0.000691085003455425,7,10
"602","omaisuuttaan",1,12,"Finnish",0.000691085003455425,9,10
"603","ajatuksen",1,9,"Finnish",0.000691085003455425,7,10
"604","omantunnon",1,10,"Finnish",0.000691085003455425,1,10
"605","konnon",1,6,"Finnish",0.000691085003455425,14,10
"606","vapaus",1,6,"Finnish",0.000691085003455425,4,10
"607","sisältää",1,8,"Finnish",0.000691085003455425,6,10
"608","vapauden",1,8,"Finnish",0.000691085003455425,5,10
"609","vaihtami",1,8,"Finnish",0.000691085003455425,7,10
"610","seen",1,4,"Finnish",0.000691085003455425,11,10
"611","julistamiseen",1,13,"Finnish",0.000691085003455425,5,10
"612","yksityisesti",1,12,"Finnish",0.000691085003455425,11,10
"613","harjoittamalla",1,14,"Finnish",0.000691085003455425,15,10
"614","harta",1,5,"Finnish",0.000691085003455425,6,10
"615","uskonnollisia",1,13,"Finnish",0.000691085003455425,14,10
"616","menoja",1,6,"Finnish",0.000691085003455425,11,10
"617","sananvapauteen",1,14,"Finnish",0.000691085003455425,10,10
"618","sisältyy",1,8,"Finnish",0.000691085003455425,7,10
"619","häiritsemättä",1,13,"Finnish",0.000691085003455425,8,10
"620","mielipiteensä",1,13,"Finnish",0.000691085003455425,7,10
"621","rajoi",1,5,"Finnish",0.000691085003455425,7,10
"622","sta",1,3,"Finnish",0.000691085003455425,2,10
"623","hankkia",1,7,"Finnish",0.000691085003455425,6,10
"624","vastaanottaa",1,12,"Finnish",0.000691085003455425,6,10
"625","levittää",1,8,"Finnish",0.000691085003455425,12,10
"626","tietoja",1,7,"Finnish",0.000691085003455425,8,10
"627","tiedotusv",1,9,"Finnish",0.000691085003455425,12,10
"628","älineiden",1,9,"Finnish",0.000691085003455425,6,10
"629","rauhanomaiseen",1,14,"Finnish",0.000691085003455425,4,10
"630","yhdistymisvapauteen",1,19,"Finnish",0.000691085003455425,14,10
"631","pakottaa",1,8,"Finnish",0.000691085003455425,4,10
"632","liittymään",1,10,"Finnish",0.000691085003455425,4,10
"633","mihinkään",1,9,"Finnish",0.000691085003455425,11,10
"634","yhd",1,3,"Finnish",0.000691085003455425,12,10
"635","istykseen",1,9,"Finnish",0.000691085003455425,6,10
"636","hallitse",1,8,"Finnish",0.000691085003455425,15,10
"637","miseen",1,6,"Finnish",0.000691085003455425,2,10
"638","joko",1,4,"Finnish",0.000691085003455425,15,10
"639","valittujen",1,10,"Finnish",0.000691085003455425,11,10
"640","edustajien",1,10,"Finnish",0.000691085003455425,11,10
"641","välityksellä",1,12,"Finnish",0.000691085003455425,1,10
"642","j",1,1,"Finnish",0.000691085003455425,14,11
"643","ulkisiin",1,8,"Finnish",0.000691085003455425,10,11
"644","toimiin",1,7,"Finnish",0.000691085003455425,7,11
"645","kansan",1,6,"Finnish",0.000691085003455425,8,11
"646","tahto",1,5,"Finnish",0.000691085003455425,15,11
"647","hallitusvallan",1,14,"Finnish",0.000691085003455425,2,11
"648","perusta",1,7,"Finnish",0.000691085003455425,8,11
"649","hto",1,3,"Finnish",0.000691085003455425,9,11
"650","ilmaistava",1,10,"Finnish",0.000691085003455425,3,11
"651","määräaikaisilla",1,15,"Finnish",0.000691085003455425,5,11
"652","aidoilla",1,8,"Finnish",0.000691085003455425,9,11
"653","vaaleilla",1,9,"Finnish",0.000691085003455425,5,11
"654","kaiki",1,5,"Finnish",0.000691085003455425,13,11
"655","lla",1,3,"Finnish",0.000691085003455425,8,11
"656","yleinen",1,7,"Finnish",0.000691085003455425,6,11
"657","äänioikeus",1,10,"Finnish",0.000691085003455425,9,11
"658","äänestys",1,8,"Finnish",0.000691085003455425,3,11
"659","salainen",1,8,"Finnish",0.000691085003455425,6,11
"660","muuta",1,5,"Finnish",0.000691085003455425,9,11
"661","vaalivapauden",1,13,"Finnish",0.000691085003455425,19,11
"662","turvaavaa",1,9,"Finnish",0.000691085003455425,5,11
"663","menettelyä",1,10,"Finnish",0.000691085003455425,6,11
"664","noudattava",1,10,"Finnish",0.000691085003455425,3,11
"665","jäsenenä",1,8,"Finnish",0.000691085003455425,9,11
"666","sosiaali",1,8,"Finnish",0.000691085003455425,17,11
"667","kansallisten",1,12,"Finnish",0.000691085003455425,8,11
"668","toimenpiteiden",1,14,"Finnish",0.000691085003455425,10,11
"669","styön",1,5,"Finnish",0.000691085003455425,7,11
"670","järjestelmä",1,11,"Finnish",0.000691085003455425,10,11
"671","voimavarat",1,10,"Finnish",0.000691085003455425,7,11
"672","huomioonottaen",1,14,"Finnish",0.000691085003455425,10,11
"673","h",1,1,"Finnish",0.000691085003455425,6,11
"674","änen",1,4,"Finnish",0.000691085003455425,15,11
"675","ihmisarvolleen",1,14,"Finnish",0.000691085003455425,12,11
"676","vapaalle",1,8,"Finnish",0.000691085003455425,8,11
"677","kehittymiselle",1,14,"Finnish",0.000691085003455425,8,11
"678","lttämättömiä",1,12,"Finnish",0.000691085003455425,11,11
"679","taloudellisia",1,13,"Finnish",0.000691085003455425,13,11
"680","sosiaalisia",1,11,"Finnish",0.000691085003455425,5,11
"681","sivistyksellisiä",1,16,"Finnish",0.000691085003455425,14,11
"682","työhön",1,6,"Finnish",0.000691085003455425,8,11
"683","työpaikan",1,9,"Finnish",0.000691085003455425,6,11
"684","vapaasee",1,8,"Finnish",0.000691085003455425,15,11
"685","valintaan",1,9,"Finnish",0.000691085003455425,14,11
"686","oikeudenmukaisiin",1,17,"Finnish",0.000691085003455425,13,11
"687","tyydyttäviin",1,12,"Finnish",0.000691085003455425,8,11
"688","työehtoihin",1,11,"Finnish",0.000691085003455425,8,11
"689","työttömyyttä",1,12,"Finnish",0.000691085003455425,12,11
"690","syrjin",1,6,"Finnish",0.000691085003455425,6,11
"691","tää",1,3,"Finnish",0.000691085003455425,11,11
"692","samaan",1,6,"Finnish",0.000691085003455425,7,11
"693","samasta",1,7,"Finnish",0.000691085003455425,10,11
"694","työstä",1,6,"Finnish",0.000691085003455425,4,11
"695","työtä",1,5,"Finnish",0.000691085003455425,1,11
"696","tekevällä",1,9,"Finnish",0.000691085003455425,8,11
"697","kohtuullis",1,10,"Finnish",0.000691085003455425,8,11
"698","een",1,3,"Finnish",0.000691085003455425,13,11
"699","riittävään",1,10,"Finnish",0.000691085003455425,17,11
"700","turvaa",1,6,"Finnish",0.000691085003455425,8,11
"701","perheelleen",1,11,"Finnish",0.000691085003455425,8,11
"702","ihmisarvon",1,10,"Finnish",0.000691085003455425,6,11
"703","mukaisen",1,8,"Finnish",0.000691085003455425,6,12
"704","jota",1,4,"Finnish",0.000691085003455425,9,12
"705","tarpeen",1,7,"Finnish",0.000691085003455425,8,12
"706","vaatiessa",1,9,"Finnish",0.000691085003455425,8,12
"707","täydentävät",1,11,"Finnish",0.000691085003455425,1,12
"708","muut",1,4,"Finnish",0.000691085003455425,11,12
"709","sosiaalisen",1,11,"Finnish",0.000691085003455425,8,12
"710","suojelun",1,8,"Finnish",0.000691085003455425,8,12
"711","keinot",1,6,"Finnish",0.000691085003455425,6,12
"712","ammattiyhdistyksi",1,17,"Finnish",0.000691085003455425,6,12
"713","liittyä",1,7,"Finnish",0.000691085003455425,8,12
"714","niihin",1,6,"Finnish",0.000691085003455425,5,12
"715","etujensa",1,8,"Finnish",0.000691085003455425,11,12
"716","puolustamiseksi",1,15,"Finnish",0.000691085003455425,15,12
"717","lepoon",1,6,"Finnish",0.000691085003455425,2,12
"718","työaja",1,6,"Finnish",0.000691085003455425,11,12
"719","järkevään",1,9,"Finnish",0.000691085003455425,10,12
"720","rajoittamiseen",1,14,"Finnish",0.000691085003455425,3,12
"721","määräaikaisiin",1,14,"Finnish",0.000691085003455425,8,12
"722","palkallisiin",1,12,"Finnish",0.000691085003455425,12,12
"723","lomiin",1,6,"Finnish",0.000691085003455425,10,12
"724","elintasoon",1,10,"Finnish",0.000691085003455425,12,12
"725","riittä",1,6,"Finnish",0.000691085003455425,10,12
"726","perheensä",1,9,"Finnish",0.000691085003455425,8,12
"727","terveyden",1,9,"Finnish",0.000691085003455425,9,12
"728","ravinnon",1,8,"Finnish",0.000691085003455425,20,12
"729","vaatetuksen",1,11,"Finnish",0.000691085003455425,3,12
"730","asunnon",1,7,"Finnish",0.000691085003455425,10,12
"731","lääkintähuollon",1,15,"Finnish",0.000691085003455425,10,12
"732","välttämättömän",1,14,"Finnish",0.000691085003455425,8,12
"733","yhteisku",1,8,"Finnish",0.000691085003455425,10,12
"734","nnallisen",1,9,"Finnish",0.000691085003455425,9,12
"735","huollon",1,7,"Finnish",0.000691085003455425,18,12
"736","työttömyy",1,9,"Finnish",0.000691085003455425,9,12
"737","den",1,3,"Finnish",0.000691085003455425,5,12
"738","sairauden",1,9,"Finnish",0.000691085003455425,6,12
"739","tapaturman",1,10,"Finnish",0.000691085003455425,5,12
"740","leskeyden",1,9,"Finnish",0.000691085003455425,12,12
"741","vanhuuden",1,9,"Finnish",0.000691085003455425,14,12
"742","tahdostaan",1,10,"Finnish",0.000691085003455425,14,12
"743","tapahtuneen",1,11,"Finnish",0.000691085003455425,14,12
"744","menetyksen",1,10,"Finnish",0.000691085003455425,14,12
"745","var",1,3,"Finnish",0.000691085003455425,6,12
"746","alta",1,4,"Finnish",0.000691085003455425,12,12
"747","Äideillä",1,8,"Finnish",0.000691085003455425,7,12
"748","lapsilla",1,8,"Finnish",0.000691085003455425,7,12
"749","erityiseen",1,10,"Finnish",0.000691085003455425,9,12
"750","huolt",1,5,"Finnish",0.000691085003455425,13,12
"751","oon",1,3,"Finnish",0.000691085003455425,14,12
"752","apuun",1,5,"Finnish",0.000691085003455425,6,12
"753","lasten",1,6,"Finnish",0.000691085003455425,10,12
"754","siitä",1,5,"Finnish",0.000691085003455425,8,12
"755","ovatko",1,6,"Finnish",0.000691085003455425,8,12
"756","he",1,2,"Finnish",0.000691085003455425,3,12
"757","syntyneet",1,9,"Finnish",0.000691085003455425,7,12
"758","avioliitossa",1,12,"Finnish",0.000691085003455425,4,12
"759","ulkopuolella",1,12,"Finnish",0.000691085003455425,4,12
"760","samaa",1,5,"Finnish",0.000691085003455425,7,12
"761","suojaa",1,6,"Finnish",0.000691085003455425,2,12
"762","saada",1,5,"Finnish",0.000691085003455425,9,12
"763","opetusta",1,8,"Finnish",0.000691085003455425,5,13
"764","ainakin",1,7,"Finnish",0.000691085003455425,10,13
"765","perusopetuksen",1,14,"Finnish",0.000691085003455425,8,13
"766","maksutonta",1,10,"Finnish",0.000691085003455425,7,13
"767","alkeisopetukse",1,14,"Finnish",0.000691085003455425,6,13
"768","pakollinen",1,10,"Finnish",0.000691085003455425,14,13
"769","teknistä",1,8,"Finnish",0.000691085003455425,9,13
"770","ammattiopetusta",1,15,"Finnish",0.000691085003455425,16,13
"771","y",1,1,"Finnish",0.000691085003455425,10,13
"772","leisesti",1,8,"Finnish",0.000691085003455425,4,13
"773","saatavilla",1,10,"Finnish",0.000691085003455425,9,13
"774","korkeamman",1,10,"Finnish",0.000691085003455425,13,13
"775","avoinna",1,7,"Finnish",0.000691085003455425,11,13
"776","yhtäläisesti",1,12,"Finnish",0.000691085003455425,6,13
"777","kaikille",1,8,"Finnish",0.000691085003455425,14,13
"778","kykyjensä",1,9,"Finnish",0.000691085003455425,6,13
"779","mukaan",1,6,"Finnish",0.000691085003455425,14,13
"780","pyrittävä",1,9,"Finnish",0.000691085003455425,6,13
"781","ihmisen",1,7,"Finnish",0.000691085003455425,5,13
"782","persoonallisuude",1,16,"Finnish",0.000691085003455425,15,13
"783","täyteen",1,7,"Finnish",0.000691085003455425,11,13
"784","kehittämiseen",1,13,"Finnish",0.000691085003455425,8,13
"785","perusvapauksien",1,15,"Finnish",0.000691085003455425,8,13
"786","kunnioittam",1,11,"Finnish",0.000691085003455425,9,13
"787","isen",1,4,"Finnish",0.000691085003455425,6,13
"788","vahvistamiseen",1,14,"Finnish",0.000691085003455425,6,13
"789","ymmärtämystä",1,12,"Finnish",0.000691085003455425,13,13
"790","suv",1,3,"Finnish",0.000691085003455425,12,13
"791","aitsevaisuutta",1,14,"Finnish",0.000691085003455425,10,13
"792","ystävyyttä",1,10,"Finnish",0.000691085003455425,6,13
"793","uskontoryhmien",1,14,"Finnish",0.000691085003455425,11,13
"794","kesken",1,6,"Finnish",0.000691085003455425,10,14
"795","pyrkiä",1,6,"Finnish",0.000691085003455425,8,14
"796","kansaku",1,7,"Finnish",0.000691085003455425,5,14
"797","ntien",1,5,"Finnish",0.000691085003455425,10,14
"798","toimintaa",1,9,"Finnish",0.000691085003455425,8,14
"799","ylläpitämiseksi",1,15,"Finnish",0.000691085003455425,11,14
"800","Vanhemmilla",1,11,"Finnish",0.000691085003455425,7,14
"801","ensisijainen",1,12,"Finnish",0.000691085003455425,10,14
"802","heidä",1,5,"Finnish",0.000691085003455425,14,14
"803","lapsilleen",1,10,"Finnish",0.000691085003455425,12,14
"804","annettavan",1,10,"Finnish",0.000691085003455425,10,14
"805","laatu",1,5,"Finnish",0.000691085003455425,13,14
"806","yhteis",1,6,"Finnish",0.000691085003455425,6,14
"807","kunnan",1,6,"Finnish",0.000691085003455425,14,14
"808","sivistyselämään",1,15,"Finnish",0.000691085003455425,10,14
"809","taiteista",1,9,"Finnish",0.000691085003455425,8,14
"810","osalliseksi",1,11,"Finnish",0.000691085003455425,5,14
"811","tieteen",1,7,"Finnish",0.000691085003455425,7,14
"812","distyksen",1,9,"Finnish",0.000691085003455425,4,14
"813","mukanaan",1,8,"Finnish",0.000691085003455425,9,14
"814","tuomista",1,8,"Finnish",0.000691085003455425,8,14
"815","eduista",1,7,"Finnish",0.000691085003455425,5,14
"816","henkisten",1,9,"Finnish",0.000691085003455425,10,14
"817","aineel",1,6,"Finnish",0.000691085003455425,11,14
"818","listen",1,6,"Finnish",0.000691085003455425,5,14
"819","etujen",1,6,"Finnish",0.000691085003455425,12,14
"820","suojaamiseen",1,12,"Finnish",0.000691085003455425,14,14
"821","johtuvat",1,8,"Finnish",0.000691085003455425,7,14
"822","luomastaan",1,10,"Finnish",0.000691085003455425,7,14
"823","tieteellisestä",1,14,"Finnish",0.000691085003455425,9,14
"824","kir",1,3,"Finnish",0.000691085003455425,4,14
"825","jallisesta",1,10,"Finnish",0.000691085003455425,6,14
"826","taiteellisesta",1,14,"Finnish",0.000691085003455425,6,14
"827","tuotannosta",1,11,"Finnish",0.000691085003455425,11,14
"828","kansainväliseen",1,15,"Finnish",0.000691085003455425,10,14
"829","järjestykseen",1,13,"Finnish",0.000691085003455425,5,14
"830","jonka",1,5,"Finnish",0.000691085003455425,10,14
"831","esitetyt",1,8,"Finnish",0.000691085003455425,7,14
"832","velvollisuudet",1,14,"Finnish",0.000691085003455425,5,14
"833","toteutua",1,8,"Finnish",0.000691085003455425,11,15
"834","velvollisuuksia",1,15,"Finnish",0.000691085003455425,13,15
"835","yhteisk",1,7,"Finnish",0.000691085003455425,8,15
"836","untaa",1,5,"Finnish",0.000691085003455425,14,15
"837","koska",1,5,"Finnish",0.000691085003455425,21,15
"838","vapaa",1,5,"Finnish",0.000691085003455425,11,15
"839","täysi",1,5,"Finnish",0.000691085003455425,12,15
"840","kehitys",1,7,"Finnish",0.000691085003455425,13,15
"841","mahdollinen",1,11,"Finnish",0.000691085003455425,9,15
"842","Käyttäessään",1,12,"Finnish",0.000691085003455425,6,15
"843","nauttiessaan",1,12,"Finnish",0.000691085003455425,8,15
"844","vapauk",1,6,"Finnish",0.000691085003455425,5,15
"845","siaan",1,5,"Finnish",0.000691085003455425,4,15
"846","kukaan",1,6,"Finnish",0.000691085003455425,17,15
"847","ole",1,3,"Finnish",0.000691085003455425,10,15
"848","muiden",1,6,"Finnish",0.000691085003455425,7,15
"849","sellaisten",1,10,"Finnish",0.000691085003455425,5,15
"850","säädettyjen",1,11,"Finnish",0.000691085003455425,6,15
"851","rajoitust",1,9,"Finnish",0.000691085003455425,10,15
"852","joiden",1,6,"Finnish",0.000691085003455425,5,15
"853","yksinomaisena",1,13,"Finnish",0.000691085003455425,12,15
"854","tarkoituksena",1,13,"Finnish",0.000691085003455425,13,15
"855","turvata",1,7,"Finnish",0.000691085003455425,7,15
"856","uksien",1,6,"Finnish",0.000691085003455425,6,15
"857","kunnioittaminen",1,15,"Finnish",0.000691085003455425,7,15
"858","moraalin",1,8,"Finnish",0.000691085003455425,10,15
"859","jul",1,3,"Finnish",0.000691085003455425,11,15
"860","kisen",1,5,"Finnish",0.000691085003455425,3,16
"861","järjestyksen",1,12,"Finnish",0.000691085003455425,11,16
"862","vaatimukset",1,11,"Finnish",0.000691085003455425,9,16
"863","kansanv",1,7,"Finnish",0.000691085003455425,7,16
"864","altaisessa",1,10,"Finnish",0.000691085003455425,6,16
"865","yhteiskunnassa",1,14,"Finnish",0.000691085003455425,5,16
"866","näitä",1,5,"Finnish",0.000691085003455425,10,16
"867","missään",1,7,"Finnish",0.000691085003455425,14,16
"868","tapauks",1,7,"Finnish",0.000691085003455425,7,16
"869","essa",1,4,"Finnish",0.000691085003455425,5,17
"870","käyttää",1,7,"Finnish",0.000691085003455425,8,17
"871","periaatteit",1,11,"Finnish",0.000691085003455425,13,17
"872","tulkita",1,7,"Finnish",0.000691085003455425,10,17
"873","ett",1,3,"Finnish",0.000691085003455425,7,17
"874","valtio",1,6,"Finnish",0.000691085003455425,16,17
"875","ryhmä",1,5,"Finnish",0.000691085003455425,6,17
"876","yksityinen",1,10,"Finnish",0.000691085003455425,10,17
"877","voi",1,3,"Finnish",0.000691085003455425,12,18
"878","perusteella",1,11,"Finnish",0.000691085003455425,8,18
