"","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"473","strony",1,6,"Polish",0.000659195781147001,6,10
"474","społeczeŃstwa",1,13,"Polish",0.000659195781147001,7,10
"475","sam",1,3,"Polish",0.000659195781147001,5,10
"476","j",1,1,"Polish",0.000659195781147001,2,10
"477","ego",1,3,"Polish",0.000659195781147001,11,10
"478","myśli",1,5,"Polish",0.000659195781147001,4,10
"479","sumienia",1,8,"Polish",0.000659195781147001,4,10
"480","głoszenia",1,9,"Polish",0.000659195781147001,9,10
"481","indywidualnie",1,13,"Polish",0.000659195781147001,12,10
"482","ludźmi",1,6,"Polish",0.000659195781147001,12,10
"483","prywatnie",1,9,"Polish",0.000659195781147001,7,10
"484","nauczanie",1,9,"Polish",0.000659195781147001,2,10
"485","pra",1,3,"Polish",0.000659195781147001,9,10
"486","ktykowanie",1,10,"Polish",0.000659195781147001,7,10
"487","uprawianie",1,10,"Polish",0.000659195781147001,4,10
"488","kultu",1,5,"Polish",0.000659195781147001,6,10
"489","obyczajów",1,9,"Polish",0.000659195781147001,6,10
"490","wyrażania",1,9,"Polish",0.000659195781147001,7,10
"491","jej",1,3,"Polish",0.000659195781147001,8,10
"492","niezależnej",1,11,"Polish",0.000659195781147001,11,10
"493","poszukiwania",1,12,"Polish",0.000659195781147001,8,10
"494","otrzymywania",1,12,"Polish",0.000659195781147001,7,10
"495","rozpowszechniania",1,17,"Polish",0.000659195781147001,10,10
"496","informacji",1,10,"Polish",0.000659195781147001,10,10
"497","wszel",1,5,"Polish",0.000659195781147001,5,10
"498","kimi",1,4,"Polish",0.000659195781147001,8,10
"499","granice",1,7,"Polish",0.000659195781147001,7,10
"500","spokojnego",1,10,"Polish",0.000659195781147001,9,10
"501","zgromadzania",1,12,"Polish",0.000659195781147001,11,10
"502","stowarzyszania",1,14,"Polish",0.000659195781147001,9,10
"503","zmuszać",1,7,"Polish",0.000659195781147001,13,10
"504","należenia",1,9,"Polish",0.000659195781147001,2,10
"505","jakiegoś",1,8,"Polish",0.000659195781147001,11,10
"506","stowarzyszenia",1,14,"Polish",0.000659195781147001,6,10
"507","rządze",1,6,"Polish",0.000659195781147001,10,10
"508","niu",1,3,"Polish",0.000659195781147001,8,10
"509","krajem",1,6,"Polish",0.000659195781147001,9,10
"510","bezpośrednio",1,12,"Polish",0.000659195781147001,6,10
"511","wybranych",1,9,"Polish",0.000659195781147001,8,10
"512","przedstawicieli",1,15,"Polish",0.000659195781147001,8,10
"513","równego",1,7,"Polish",0.000659195781147001,5,10
"514","dostępu",1,7,"Polish",0.000659195781147001,9,10
"515","służby",1,6,"Polish",0.000659195781147001,10,10
"516","publicznej",1,10,"Polish",0.000659195781147001,8,10
"517","ludu",1,4,"Polish",0.000659195781147001,5,10
"518","rządu",1,5,"Polish",0.000659195781147001,8,10
"519","wyraża",1,6,"Polish",0.000659195781147001,9,10
"520","przeprowadzanych",1,16,"Polish",0.000659195781147001,3,10
"521","okresowo",1,8,"Polish",0.000659195781147001,2,10
"522","rzetelnych",1,10,"Polish",0.000659195781147001,14,10
"523","wybo",1,4,"Polish",0.000659195781147001,6,10
"524","rach",1,4,"Polish",0.000659195781147001,7,10
"525","opartych",1,8,"Polish",0.000659195781147001,6,10
"526","powszechności",1,13,"Polish",0.000659195781147001,7,10
"527","tajności",1,8,"Polish",0.000659195781147001,3,10
"528","innej",1,5,"Polish",0.000659195781147001,8,10
"529","równorzędnej",1,12,"Polish",0.000659195781147001,7,10
"530","procedurze",1,10,"Polish",0.000659195781147001,10,10
"531","wolność",1,7,"Polish",0.000659195781147001,6,10
"532","wyborów",1,7,"Polish",0.000659195781147001,7,10
"533","członek",1,7,"Polish",0.000659195781147001,6,10
"534","ubezpieczeń",1,11,"Polish",0.000659195781147001,10,10
"535","również",1,7,"Polish",0.000659195781147001,4,10
"536","urzeczywistnia",1,14,"Polish",0.000659195781147001,8,10
"537","nia",1,3,"Polish",0.000659195781147001,10,10
"538","wysiłek",1,7,"Polish",0.000659195781147001,14,10
"539","narodowy",1,8,"Polish",0.000659195781147001,7,10
"540","współpracę",1,10,"Polish",0.000659195781147001,12,10
"541","międzynarodową",1,14,"Polish",0.000659195781147001,6,10
"542","organizacją",1,11,"Polish",0.000659195781147001,5,10
"543","zasobami",1,8,"Polish",0.000659195781147001,7,10
"544","gospodarczych",1,13,"Polish",0.000659195781147001,7,10
"545","kulturalnych",1,12,"Polish",0.000659195781147001,10,11
"546","niezbędnych",1,11,"Polish",0.000659195781147001,8,11
"547","odpowiednich",1,12,"Polish",0.000659195781147001,4,11
"548","zadowalających",1,14,"Polish",0.000659195781147001,6,11
"549","bezrobociem",1,11,"Polish",0.000659195781147001,6,11
"550","równej",1,6,"Polish",0.000659195781147001,10,11
"551","płacy",1,5,"Polish",0.000659195781147001,12,11
"552","równą",1,5,"Polish",0.000659195781147001,6,11
"553","pracj",1,5,"Polish",0.000659195781147001,5,11
"554","pracujący",1,9,"Polish",0.000659195781147001,6,11
"555","zadowalającego",1,14,"Polish",0.000659195781147001,13,11
"556","wynagrodzenia",1,13,"Polish",0.000659195781147001,13,11
"557","zapewniającego",1,14,"Polish",0.000659195781147001,8,11
"558","jemu",1,4,"Polish",0.000659195781147001,4,11
"559","rodzinie",1,8,"Polish",0.000659195781147001,3,11
"560","egzystencję",1,11,"Polish",0.000659195781147001,14,11
"561","odpowiadającą",1,13,"Polish",0.000659195781147001,9,11
"562","uzupełnianego",1,13,"Polish",0.000659195781147001,9,11
"563","potrzeby",1,8,"Polish",0.000659195781147001,10,11
"564","tworzenia",1,9,"Polish",0.000659195781147001,8,11
"565","zw",1,2,"Polish",0.000659195781147001,8,11
"566","iązków",1,6,"Polish",0.000659195781147001,12,11
"567","przystępowania",1,14,"Polish",0.000659195781147001,9,11
"568","związków",1,8,"Polish",0.000659195781147001,14,11
"569","interesów",1,9,"Polish",0.000659195781147001,11,11
"570","urlopu",1,6,"Polish",0.000659195781147001,11,11
"571","wypoczynku",1,10,"Polish",0.000659195781147001,9,11
"572","rozsądne",1,8,"Polish",0.000659195781147001,11,11
"573","ograniczenie",1,12,"Polish",0.000659195781147001,12,11
"574","godzin",1,6,"Polish",0.000659195781147001,10,11
"575","okresowe",1,8,"Polish",0.000659195781147001,10,11
"576","płatne",1,6,"Polish",0.000659195781147001,7,11
"577","urlopy",1,6,"Polish",0.000659195781147001,5,11
"578","stopy",1,5,"Polish",0.000659195781147001,7,11
"579","życiowej",1,8,"Polish",0.000659195781147001,4,11
"580","zdrowie",1,7,"Polish",0.000659195781147001,11,11
"581","dobrobyt",1,8,"Polish",0.000659195781147001,6,11
"582","wyżywienie",1,10,"Polish",0.000659195781147001,4,11
"583","odzież",1,6,"Polish",0.000659195781147001,11,11
"584","mieszkanie",1,10,"Polish",0.000659195781147001,7,11
"585","opiekj",1,6,"Polish",0.000659195781147001,3,11
"586","lekarską",1,8,"Polish",0.000659195781147001,15,11
"587","świadczenia",1,11,"Polish",0.000659195781147001,8,11
"588","socjalne",1,8,"Polish",0.000659195781147001,9,11
"589","ubezpieczenia",1,13,"Polish",0.000659195781147001,8,11
"590","wypadek",1,7,"Polish",0.000659195781147001,6,11
"591","bezrobocia",1,10,"Polish",0.000659195781147001,7,11
"592","choroby",1,7,"Polish",0.000659195781147001,2,11
"593","niezdolności",1,12,"Polish",0.000659195781147001,10,11
"594","prac",1,4,"Polish",0.000659195781147001,2,11
"595","y",1,1,"Polish",0.000659195781147001,13,11
"596","wdowieństwa",1,11,"Polish",0.000659195781147001,3,11
"597","starości",1,8,"Polish",0.000659195781147001,7,11
"598","utraty",1,6,"Polish",0.000659195781147001,13,12
"599","inny",1,4,"Polish",0.000659195781147001,7,12
"600","matka",1,5,"Polish",0.000659195781147001,9,12
"601","dziecko",1,7,"Polish",0.000659195781147001,3,12
"602","specjalnej",1,10,"Polish",0.000659195781147001,6,12
"603","opieki",1,6,"Polish",0.000659195781147001,7,12
"604","dzieci",1,6,"Polish",0.000659195781147001,5,12
"605","małżeńskie",1,10,"Polish",0.000659195781147001,9,12
"606","pozamałżeńskie",1,14,"Polish",0.000659195781147001,5,12
"607","korzystają",1,10,"Polish",0.000659195781147001,8,12
"608","bezpłatna",1,9,"Polish",0.000659195781147001,10,12
"609","przynajmniej",1,12,"Polish",0.000659195781147001,5,12
"610","stopniu",1,7,"Polish",0.000659195781147001,3,12
"611","podstawowym",1,11,"Polish",0.000659195781147001,7,12
"612","podstawowa",1,10,"Polish",0.000659195781147001,12,12
"613","obowiązkowa",1,11,"Polish",0.000659195781147001,10,12
"614","oświata",1,7,"Polish",0.000659195781147001,12,12
"615","techniczna",1,10,"Polish",0.000659195781147001,10,12
"616","zawodowa",1,8,"Polish",0.000659195781147001,8,12
"617","powszechnie",1,11,"Polish",0.000659195781147001,6,12
"618","dostępna",1,8,"Polish",0.000659195781147001,10,12
"619","studia",1,6,"Polish",0.000659195781147001,8,12
"620","wyższe",1,6,"Polish",0.000659195781147001,9,12
"621","dostępne",1,8,"Polish",0.000659195781147001,7,12
"622","równoś",1,6,"Polish",0.000659195781147001,6,12
"623","ci",1,2,"Polish",0.000659195781147001,11,12
"624","zalet",1,5,"Polish",0.000659195781147001,12,12
"625","osobistych",1,10,"Polish",0.000659195781147001,6,12
"626","celem",1,5,"Polish",0.000659195781147001,10,12
"627","ugruntowanie",1,12,"Polish",0.000659195781147001,5,12
"628","krzewi",1,6,"Polish",0.000659195781147001,6,12
"629","ono",1,3,"Polish",0.000659195781147001,8,12
"630","zrozumienie",1,11,"Polish",0.000659195781147001,5,12
"631","tolerancję",1,10,"Polish",0.000659195781147001,10,12
"632","przyjaźń",1,8,"Polish",0.000659195781147001,8,12
"633","wszystkimi",1,10,"Polish",0.000659195781147001,7,12
"634","grupami",1,7,"Polish",0.000659195781147001,8,12
"635","rasowymi",1,8,"Polish",0.000659195781147001,9,12
"636","religijnymi",1,11,"Polish",0.000659195781147001,8,12
"637","działalność",1,11,"Polish",0.000659195781147001,2,12
"638","zmierzającą",1,11,"Polish",0.000659195781147001,10,12
"639","utrzymania",1,10,"Polish",0.000659195781147001,10,12
"640","rodzice",1,7,"Polish",0.000659195781147001,5,13
"641","pierwszeństwa",1,13,"Polish",0.000659195781147001,7,13
"642","wvborze",1,7,"Polish",0.000659195781147001,6,13
"643","dane",1,4,"Polish",0.000659195781147001,9,13
"644","dzieciom",1,8,"Polish",0.000659195781147001,8,13
"645","życiu",1,5,"Polish",0.000659195781147001,7,13
"646","kulturalnym",1,11,"Polish",0.000659195781147001,9,13
"647","sztuki",1,6,"Polish",0.000659195781147001,6,13
"648","postępie",1,8,"Polish",0.000659195781147001,11,13
"649","dobrodziejstw",1,13,"Polish",0.000659195781147001,10,13
"650","moralnych",1,9,"Polish",0.000659195781147001,8,13
"651","materialnych",1,12,"Polish",0.000659195781147001,3,13
"652","korzyści",1,8,"Polish",0.000659195781147001,7,13
"653","wynikających",1,12,"Polish",0.000659195781147001,10,13
"654","naukow",1,6,"Polish",0.000659195781147001,2,13
"655","ej",1,2,"Polish",0.000659195781147001,10,13
"656","literackiej",1,11,"Polish",0.000659195781147001,8,13
"657","artystycznej",1,12,"Polish",0.000659195781147001,12,13
"658","byłyby",1,6,"Polish",0.000659195781147001,6,13
"659","pełni",1,5,"Polish",0.000659195781147001,2,13
"660","realizowane",1,11,"Polish",0.000659195781147001,4,13
"661","obowiązki",1,9,"Polish",0.000659195781147001,4,13
"662","s",1,1,"Polish",0.000659195781147001,7,13
"663","połeczeństwa",1,12,"Polish",0.000659195781147001,6,13
"664","niemożliwy",1,10,"Polish",0.000659195781147001,6,13
"665","swobodny",1,8,"Polish",0.000659195781147001,5,13
"666","korzystaniu",1,11,"Polish",0.000659195781147001,5,13
"667","takim",1,5,"Polish",0.000659195781147001,8,13
"668","ograniczeniom",1,13,"Polish",0.000659195781147001,4,14
"669","ustalone",1,8,"Polish",0.000659195781147001,7,14
"670","wyłącznie",1,9,"Polish",0.000659195781147001,8,14
"671","zapewnienia",1,11,"Polish",0.000659195781147001,16,14
"672","uznani",1,6,"Polish",0.000659195781147001,9,14
"673","uczynienia",1,10,"Polish",0.000659195781147001,9,14
"674","zadość",1,6,"Polish",0.000659195781147001,10,14
"675","słusznym",1,8,"Polish",0.000659195781147001,6,14
"676","wymogom",1,7,"Polish",0.000659195781147001,10,14
"677","moralności",1,10,"Polish",0.000659195781147001,10,14
"678","powszechnego",1,12,"Polish",0.000659195781147001,6,14
"679","dobrobytu",1,9,"Polish",0.000659195781147001,5,14
"680","demokratycznego",1,15,"Polish",0.000659195781147001,10,14
"681","niniejszych",1,11,"Polish",0.000659195781147001,9,14
"682","żadnym",1,6,"Polish",0.000659195781147001,7,14
"683","sprze",1,5,"Polish",0.000659195781147001,11,14
"684","czny",1,4,"Polish",0.000659195781147001,17,14
"685","żadnego",1,7,"Polish",0.000659195781147001,12,14
"686","postanowień",1,11,"Polish",0.000659195781147001,10,14
"687","rozumieć",1,8,"Polish",0.000659195781147001,9,15
"688","udzielającego",1,13,"Polish",0.000659195781147001,10,15
"689","jakiemukolwiek",1,14,"Polish",0.000659195781147001,9,15
"690","państwu",1,7,"Polish",0.000659195781147001,8,15
"691","grupie",1,6,"Polish",0.000659195781147001,6,15
"692","osobie",1,6,"Polish",0.000659195781147001,5,15
"693","podejmowania",1,12,"Polish",0.000659195781147001,7,15
"694","wydawan",1,7,"Polish",0.000659195781147001,11,15
"695","ia",1,2,"Polish",0.000659195781147001,6,16
"696","zmierzających",1,13,"Polish",0.000659195781147001,1,16
"697","obalenia",1,8,"Polish",0.000659195781147001,9,16
"698","któregokolwiek",1,14,"Polish",0.000659195781147001,12,17
"699","zawartych",1,9,"Polish",0.000659195781147001,10,17
