"","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"476","参与",1,2,"Chinese",0.000657894736842105,2,2
"477","治理",1,2,"Chinese",0.000657894736842105,2,2
"478","机会",1,2,"Chinese",0.000657894736842105,2,2
"479","公务",1,2,"Chinese",0.000657894736842105,2,2
"480","政府",1,2,"Chinese",0.000657894736842105,2,2
"481","权力",1,2,"Chinese",0.000657894736842105,1,2
"482","真",1,1,"Chinese",0.000657894736842105,2,2
"483","正",1,1,"Chinese",0.000657894736842105,2,2
"484","予以",1,2,"Chinese",0.000657894736842105,1,2
"485","表现",1,2,"Chinese",0.000657894736842105,2,2
"486","依据",1,2,"Chinese",0.000657894736842105,2,2
"487","投票权",1,3,"Chinese",0.000657894736842105,2,2
"488","记名投票",1,4,"Chinese",0.000657894736842105,2,2
"489","相当",1,2,"Chinese",0.000657894736842105,2,2
"490","投票",1,2,"Chinese",0.000657894736842105,2,2
"491","程序",1,2,"Chinese",0.000657894736842105,2,2
"492","第二十二条",1,5,"Chinese",0.000657894736842105,1,2
"493","每个",1,2,"Chinese",0.000657894736842105,1,2
"494","一员",1,2,"Chinese",0.000657894736842105,1,2
"495","必需",1,2,"Chinese",0.000657894736842105,2,2
"496","经济",1,2,"Chinese",0.000657894736842105,2,2
"497","依照",1,2,"Chinese",0.000657894736842105,2,2
"498","资源",1,2,"Chinese",0.000657894736842105,2,2
"499","第二十三条",1,5,"Chinese",0.000657894736842105,2,2
"500","条",1,1,"Chinese",0.000657894736842105,2,2
"501","件",1,1,"Chinese",0.000657894736842105,2,2
"502","免于",1,2,"Chinese",0.000657894736842105,2,2
"503","同工同酬",1,4,"Chinese",0.000657894736842105,2,2
"504","报酬",1,2,"Chinese",0.000657894736842105,2,2
"505","符合",1,2,"Chinese",0.000657894736842105,2,2
"506","条件",1,2,"Chinese",0.000657894736842105,2,2
"507","辅以",1,2,"Chinese",0.000657894736842105,2,2
"508","方式",1,2,"Chinese",0.000657894736842105,2,2
"509","维护",1,2,"Chinese",0.000657894736842105,4,2
"510","工会",1,2,"Chinese",0.000657894736842105,1,2
"511","第二十四条",1,5,"Chinese",0.000657894736842105,2,2
"512","休息",1,2,"Chinese",0.000657894736842105,2,2
"513","闲暇",1,2,"Chinese",0.000657894736842105,2,2
"514","时间",1,2,"Chinese",0.000657894736842105,1,2
"515","合理",1,2,"Chinese",0.000657894736842105,2,2
"516","给",1,1,"Chinese",0.000657894736842105,2,2
"517","薪",1,1,"Chinese",0.000657894736842105,2,2
"518","休假",1,2,"Chinese",0.000657894736842105,2,2
"519","第二十五条",1,5,"Chinese",0.000657894736842105,2,2
"520","维持",1,2,"Chinese",0.000657894736842105,1,2
"521","本人",1,2,"Chinese",0.000657894736842105,2,2
"522","健康",1,2,"Chinese",0.000657894736842105,5,2
"523","活",1,1,"Chinese",0.000657894736842105,2,2
"524","水准",1,2,"Chinese",0.000657894736842105,2,2
"525","食物",1,2,"Chinese",0.000657894736842105,2,2
"526","衣着",1,2,"Chinese",0.000657894736842105,2,2
"527","住房",1,2,"Chinese",0.000657894736842105,1,2
"528","医疗",1,2,"Chinese",0.000657894736842105,1,2
"529","服务",1,2,"Chinese",0.000657894736842105,2,2
"530","遭",1,1,"Chinese",0.000657894736842105,2,2
"531","到",1,1,"Chinese",0.000657894736842105,2,2
"532","疾病",1,2,"Chinese",0.000657894736842105,2,2
"533","残废",1,2,"Chinese",0.000657894736842105,2,3
"534","守寡",1,2,"Chinese",0.000657894736842105,2,3
"535","衰老",1,2,"Chinese",0.000657894736842105,2,3
"536","不能",1,2,"Chinese",0.000657894736842105,2,3
"537","控制",1,2,"Chinese",0.000657894736842105,1,3
"538","丧失",1,2,"Chinese",0.000657894736842105,2,3
"539","谋生",1,2,"Chinese",0.000657894736842105,2,3
"540","能力",1,2,"Chinese",0.000657894736842105,2,3
"541","母亲",1,2,"Chinese",0.000657894736842105,2,3
"542","特别",1,2,"Chinese",0.000657894736842105,2,3
"543","照顾",1,2,"Chinese",0.000657894736842105,2,3
"544","协助",1,2,"Chinese",0.000657894736842105,2,3
"545","婚生",1,2,"Chinese",0.000657894736842105,2,3
"546","非婚生",1,3,"Chinese",0.000657894736842105,2,3
"547","同样",1,2,"Chinese",0.000657894736842105,1,3
"548","第二十六条",1,5,"Chinese",0.000657894736842105,2,3
"549","应当",1,2,"Chinese",0.000657894736842105,2,3
"550","免费",1,2,"Chinese",0.000657894736842105,2,3
"551","至少",1,2,"Chinese",0.000657894736842105,2,3
"552","阶段",1,2,"Chinese",0.000657894736842105,2,3
"553","如此",1,2,"Chinese",0.000657894736842105,2,3
"554","属",1,1,"Chinese",0.000657894736842105,1,3
"555","性质",1,2,"Chinese",0.000657894736842105,2,3
"556","技术",1,2,"Chinese",0.000657894736842105,2,3
"557","应普",1,2,"Chinese",0.000657894736842105,1,3
"558","遍",1,1,"Chinese",0.000657894736842105,3,3
"559","设立",1,2,"Chinese",0.000657894736842105,2,3
"560","高等教育",1,4,"Chinese",0.000657894736842105,2,3
"561","根据",1,2,"Chinese",0.000657894736842105,2,3
"562","成绩",1,2,"Chinese",0.000657894736842105,1,4
"563","开放",1,2,"Chinese",0.000657894736842105,2,4
"564","加强",1,2,"Chinese",0.000657894736842105,1,4
"565","族",1,1,"Chinese",0.000657894736842105,2,4
"566","解",1,1,"Chinese",0.000657894736842105,2,4
"567","容忍",1,2,"Chinese",0.000657894736842105,3,4
"568","友谊",1,2,"Chinese",0.000657894736842105,2,4
"569","维护和平",1,4,"Chinese",0.000657894736842105,2,4
"570","各项",1,2,"Chinese",0.000657894736842105,3,4
"571","父母",1,2,"Chinese",0.000657894736842105,2,4
"572","子女",1,2,"Chinese",0.000657894736842105,1,4
"573","所应",1,2,"Chinese",0.000657894736842105,5,4
"574","种类",1,2,"Chinese",0.000657894736842105,2,4
"575","优先选择",1,4,"Chinese",0.000657894736842105,2,4
"576","第二十七条",1,5,"Chinese",0.000657894736842105,2,4
"577","艺术",1,2,"Chinese",0.000657894736842105,2,4
"578","分享",1,2,"Chinese",0.000657894736842105,2,4
"579","创作",1,2,"Chinese",0.000657894736842105,1,4
"580","文学",1,2,"Chinese",0.000657894736842105,3,4
"581","美术作品",1,4,"Chinese",0.000657894736842105,2,4
"582","物质",1,2,"Chinese",0.000657894736842105,3,4
"583","第二十八条",1,5,"Chinese",0.000657894736842105,1,4
"584","一种",1,2,"Chinese",0.000657894736842105,2,4
"585","载",1,1,"Chinese",0.000657894736842105,2,4
"586","能",1,1,"Chinese",0.000657894736842105,2,4
"587","第二十九条",1,5,"Chinese",0.000657894736842105,2,4
"588","负有",1,2,"Chinese",0.000657894736842105,2,4
"589","因为",1,2,"Chinese",0.000657894736842105,2,4
"590","才",1,1,"Chinese",0.000657894736842105,2,4
"591","可能",1,2,"Chinese",0.000657894736842105,5,4
"592","只受",1,2,"Chinese",0.000657894736842105,1,4
"593","确",1,1,"Chinese",0.000657894736842105,4,4
"594","定",1,1,"Chinese",0.000657894736842105,2,4
"595","唯一",1,2,"Chinese",0.000657894736842105,2,4
"596","旁人",1,2,"Chinese",0.000657894736842105,2,4
"597","给予",1,2,"Chinese",0.000657894736842105,1,4
"598","民主",1,2,"Chinese",0.000657894736842105,2,4
"599","适应",1,2,"Chinese",0.000657894736842105,3,4
"600","道德",1,2,"Chinese",0.000657894736842105,1,4
"601","公共秩序",1,4,"Chinese",0.000657894736842105,2,4
"602","正当",1,2,"Chinese",0.000657894736842105,2,4
"603","需要",1,2,"Chinese",0.000657894736842105,1,4
"604","情形",1,2,"Chinese",0.000657894736842105,2,5
"605","下均",1,2,"Chinese",0.000657894736842105,2,5
"606","联",1,1,"Chinese",0.000657894736842105,2,5
"607","合国",1,2,"Chinese",0.000657894736842105,3,5
"608","第三十条",1,4,"Chinese",0.000657894736842105,4,5
"609","条文",1,2,"Chinese",0.000657894736842105,2,5
"610","解释",1,2,"Chinese",0.000657894736842105,1,5
"611","默许",1,2,"Chinese",0.000657894736842105,2,5
"612","进",1,1,"Chinese",0.000657894736842105,2,5
"613","行",1,1,"Chinese",0.000657894736842105,1,5
"614","旨在",1,2,"Chinese",0.000657894736842105,2,5
"615","破坏",1,2,"Chinese",0.000657894736842105,2,6
