"","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"478","親",1,1,"Japanese",0.000429184549356223,2,3
"479","与える",1,3,"Japanese",0.000429184549356223,2,3
"480","種類",1,2,"Japanese",0.000429184549356223,2,3
"481","優先",1,2,"Japanese",0.000429184549356223,1,3
"482","参加",1,2,"Japanese",0.000429184549356223,2,3
"483","芸術",1,2,"Japanese",0.000429184549356223,2,3
"484","鑑賞",1,2,"Japanese",0.000429184549356223,1,3
"485","恩恵",1,2,"Japanese",0.000429184549356223,1,3
"486","あずかる",1,4,"Japanese",0.000429184549356223,2,3
"487","創作",1,2,"Japanese",0.000429184549356223,2,3
"488","文学",1,2,"Japanese",0.000429184549356223,2,3
"489","美術",1,2,"Japanese",0.000429184549356223,2,3
"490","作品",1,2,"Japanese",0.000429184549356223,2,3
"491","生ずる",1,3,"Japanese",0.000429184549356223,2,3
"492","物質",1,2,"Japanese",0.000429184549356223,2,3
"493","あつ",1,2,"Japanese",0.000429184549356223,1,3
"494","可能",1,2,"Japanese",0.000429184549356223,2,3
"495","負う",1,2,"Japanese",0.000429184549356223,2,3
"496","当",1,1,"Japanese",0.000429184549356223,2,3
"497","たつ",1,2,"Japanese",0.000429184549356223,2,3
"498","ては",1,2,"Japanese",0.000429184549356223,2,3
"499","他人",1,2,"Japanese",0.000429184549356223,2,3
"500","事由",1,2,"Japanese",0.000429184549356223,2,3
"501","承認",1,2,"Japanese",0.000429184549356223,1,3
"502","民主",1,2,"Japanese",0.000429184549356223,2,3
"503","道徳",1,2,"Japanese",0.000429184549356223,1,3
"504","公",1,1,"Japanese",0.000429184549356223,2,3
"505","要求",1,2,"Japanese",0.000429184549356223,1,3
"506","満たす",1,3,"Japanese",0.000429184549356223,2,3
"507","目",1,1,"Japanese",0.000429184549356223,2,3
"508","定め",1,2,"Japanese",0.000429184549356223,2,4
"509","原",1,1,"Japanese",0.000429184549356223,2,4
"510","則",1,1,"Japanese",0.000429184549356223,2,4
"511","反し",1,2,"Japanese",0.000429184549356223,2,4
"512","規定",1,2,"Japanese",0.000429184549356223,2,4
"513","破壊",1,2,"Japanese",0.000429184549356223,2,4
"514","従事",1,2,"Japanese",0.000429184549356223,2,4
"515","そ",1,1,"Japanese",0.000429184549356223,4,4
"516","行う",1,2,"Japanese",0.000429184549356223,2,4
"517","認める",1,3,"Japanese",0.000429184549356223,2,5
"518","解釈",1,2,"Japanese",0.000429184549356223,2,5
