"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"434","Indo-European","widowhood",1,9,"English",0.000580720092915215,9,10
"435","Indo-European","old",1,3,"English",0.000580720092915215,4,10
"436","Indo-European","lack",1,4,"English",0.000580720092915215,8,10
"437","Indo-European","livelihood",1,10,"English",0.000580720092915215,8,10
"438","Indo-European","circumstances",1,13,"English",0.000580720092915215,7,10
"439","Indo-European","beyond",1,6,"English",0.000580720092915215,7,10
"440","Indo-European","control",1,7,"English",0.000580720092915215,3,10
"441","Indo-European","motherhood",1,10,"English",0.000580720092915215,7,10
"442","Indo-European","childhood",1,9,"English",0.000580720092915215,12,10
"443","Indo-European","special",1,7,"English",0.000580720092915215,5,10
"444","Indo-European","assistance",1,10,"English",0.000580720092915215,11,10
"445","Indo-European","out",1,3,"English",0.000580720092915215,7,10
"446","Indo-European","wedlock",1,7,"English",0.000580720092915215,11,10
"447","Indo-European","same",1,4,"English",0.000580720092915215,9,10
"448","Indo-European","least",1,5,"English",0.000580720092915215,6,10
"449","Indo-European","stages",1,6,"English",0.000580720092915215,4,10
"450","Indo-European","compulsory",1,10,"English",0.000580720092915215,5,10
"451","Indo-European","technical",1,9,"English",0.000580720092915215,5,10
"452","Indo-European","professional",1,12,"English",0.000580720092915215,9,10
"453","Indo-European","generally",1,9,"English",0.000580720092915215,11,10
"454","Indo-European","available",1,9,"English",0.000580720092915215,9,10
"455","Indo-European","higher",1,6,"English",0.000580720092915215,4,10
"456","Indo-European","equally",1,7,"English",0.000580720092915215,11,10
"457","Indo-European","accessible",1,10,"English",0.000580720092915215,7,10
"458","Indo-European","merit",1,5,"English",0.000580720092915215,10,10
"459","Indo-European","directed",1,8,"English",0.000580720092915215,7,10
"460","Indo-European","strengthening",1,13,"English",0.000580720092915215,10,10
"461","Indo-European","tolerance",1,9,"English",0.000580720092915215,10,10
"462","Indo-European","friendship",1,10,"English",0.000580720092915215,4,10
"463","Indo-European","racial",1,6,"English",0.000580720092915215,3,11
"464","Indo-European","religious",1,9,"English",0.000580720092915215,7,11
"465","Indo-European","groups",1,6,"English",0.000580720092915215,5,11
"466","Indo-European","further",1,7,"English",0.000580720092915215,4,11
"467","Indo-European","activities",1,10,"English",0.000580720092915215,6,11
"468","Indo-European","maintenance",1,11,"English",0.000580720092915215,9,11
"469","Indo-European","parents",1,7,"English",0.000580720092915215,2,11
"470","Indo-European","prior",1,5,"English",0.000580720092915215,7,11
"471","Indo-European","choose",1,6,"English",0.000580720092915215,10,11
"472","Indo-European","given",1,5,"English",0.000580720092915215,7,11
"473","Indo-European","participate",1,11,"English",0.000580720092915215,6,11
"474","Indo-European","arts",1,4,"English",0.000580720092915215,6,11
"475","Indo-European","share",1,5,"English",0.000580720092915215,7,11
"476","Indo-European","advancement",1,11,"English",0.000580720092915215,4,11
"477","Indo-European","benefits",1,8,"English",0.000580720092915215,5,11
"478","Indo-European","moral",1,5,"English",0.000580720092915215,8,11
"479","Indo-European","material",1,8,"English",0.000580720092915215,10,11
"480","Indo-European","resulting",1,9,"English",0.000580720092915215,6,11
"481","Indo-European","literary",1,8,"English",0.000580720092915215,9,11
"482","Indo-European","artistic",1,8,"English",0.000580720092915215,8,11
"483","Indo-European","production",1,10,"English",0.000580720092915215,8,11
"484","Indo-European","author",1,6,"English",0.000580720092915215,8,11
"485","Indo-European","can",1,3,"English",0.000580720092915215,7,11
"486","Indo-European","fully",1,5,"English",0.000580720092915215,12,11
"487","Indo-European","realized",1,8,"English",0.000580720092915215,3,11
"488","Indo-European","duties",1,6,"English",0.000580720092915215,14,11
"489","Indo-European","possible",1,8,"English",0.000580720092915215,7,11
"490","Indo-European","exercise",1,8,"English",0.000580720092915215,6,11
"491","Indo-European","subject",1,7,"English",0.000580720092915215,8,11
"492","Indo-European","limitations",1,11,"English",0.000580720092915215,8,12
"493","Indo-European","solely",1,6,"English",0.000580720092915215,4,12
"494","Indo-European","purpose",1,7,"English",0.000580720092915215,6,12
"495","Indo-European","securing",1,8,"English",0.000580720092915215,2,12
"496","Indo-European","meeting",1,7,"English",0.000580720092915215,8,12
"497","Indo-European","requirements",1,12,"English",0.000580720092915215,4,12
"498","Indo-European","morality",1,8,"English",0.000580720092915215,7,12
"499","Indo-European","general",1,7,"English",0.000580720092915215,7,12
"500","Indo-European","welfare",1,7,"English",0.000580720092915215,2,12
"501","Indo-European","democratic",1,10,"English",0.000580720092915215,6,12
"502","Indo-European","exercised",1,9,"English",0.000580720092915215,9,13
"503","Indo-European","nothing",1,7,"English",0.000580720092915215,10,13
"504","Indo-European","interpreted",1,11,"English",0.000580720092915215,8,13
"505","Indo-European","implying",1,8,"English",0.000580720092915215,7,13
"506","Indo-European","engage",1,6,"English",0.000580720092915215,4,13
"507","Indo-European","activity",1,8,"English",0.000580720092915215,8,13
"508","Indo-European","perform",1,7,"English",0.000580720092915215,9,14
"509","Indo-European","aimed",1,5,"English",0.000580720092915215,4,14
"510","Indo-European","destruction",1,11,"English",0.000580720092915215,5,14
"511","Indo-European","herein",1,6,"English",0.000580720092915215,3,15
